Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,64,1048576,1,1,4,4,Jeremy's Trie,5.000124,5,252,37370700,7473954.6,583917.19,116780.54,603400,120677.01,3.3365712,557800,111557.23,4.4727554,14951577,233618.39,222629,240893,14943635,233494.3,223065,241703,3737877,1870350,58404.328,29224.219,55411,60417,27718,30424,3737611,1869766,58400.172,29215.094,55572,60387,27740,30167
5,128,1048576,1,1,4,4,Jeremy's Trie,5.000306,10,599,25057800,5011253.3,195764.06,39150.416,212450,42487.4,8.5234937,188650,37727.691,3.6339982,10019806,78279.734,75597,84887,10024260,78314.531,75331,85032,2507022,1253897,19586.109,9796.0703,18784,21409,9341,10731,2506712,1253250,19583.688,9791.0156,18938,21151,9390,10630
5,128,1048576,1,1,4,4,Jeremy's Trie,5.000335,8,648,24860150,4971696.9,194219.92,38841.382,220600,44117.044,13.582581,185050,37007.52,4.7214116,9946491,77706.961,73956,87685,9943321,77682.195,74130,88799,2486285,1243502,19424.102,9714.8594,18326,22010,9017,11100,2484053,1243389,19406.664,9713.9766,18470,22279,9250,11141
5,128,1048576,1,1,4,4,Jeremy's Trie,5.000362,9,714,24929700,4985579,194763.28,38949.836,216950,43386.859,11.391633,186600,37317.298,4.1913862,9971900,77905.469,74505,86753,9972189,77907.727,74626,86777,2492496,1246936,19472.625,9741.6875,18506,21925,9230,10952,2493115,1246411,19477.461,9737.5859,18679,21872,9253,10966
5,128,1048576,1,1,4,4,Jeremy's Trie,5.000361,9,721,24896000,4978840.5,194500,38897.192,220900,44176.81,13.573265,185200,37037.326,4.781491,9962286,77830.359,74272,88263,9958033,77797.133,73632,88507,2491137,1242973,19462.008,9710.7266,18498,22110,9171,11053,2484544,1242546,19410.5,9707.3906,18464,22020,9236,10963
5,128,1048576,1,1,4,4,Jeremy's Trie,5.000357,8,665,24737100,4947066.8,193258.59,38648.959,213700,42736.949,10.57723,185650,37127.349,3.9370015,9895789,77310.852,74379,85427,9891065,77273.945,73957,85506,2476079,1237803,19344.367,9670.3359,18575,21365,9215,10710,2474167,1238110,19329.43,9672.7344,18611,21467,9254,10916
5,256,1048576,1,1,4,4,Jeremy's Trie,5.000558,4,1113,24818300,4963106.1,96946.484,19387.133,100450,20087.758,3.6138656,93450,18687.914,3.6066129,9928299,38782.418,37237,40230,9928195,38782.012,37302,40211,2481617,1240504,9693.8164,4845.7188,9250,10132,4578,5089,2480189,1240861,9688.2383,4847.1133,9285,10054,4618,5069
5,256,1048576,1,1,4,4,Jeremy's Trie,5.001583,5,3109,24916500,4981722.8,97330.078,19459.855,102600,20513.505,5.4144844,94100,18814.043,3.3186844,9966736,38932.562,37422,40998,9963698,38920.695,37353,41076,2493939,1246252,9741.9492,4868.1719,9363,10478,4626,5241,2492127,1246306,9734.8711,4868.3828,9254,10265,4585,5065
5,256,1048576,1,1,4,4,Jeremy's Trie,5.001424,5,2841,25259350,5050431.6,98669.336,19728.249,102250,20444.177,3.6289532,95150,19024.582,3.566798,10106525,39478.613,38133,40926,10100170,39453.789,37869,41097,2527178,1263679,9871.7891,4936.2461,9489,10283,4669,5240,2525477,1263227,9865.1445,4934.4805,9525,10382,4676,5165
5,256,1048576,1,1,4,4,Jeremy's Trie,5.004941,3,9833,24905900,4976262.5,97288.672,19438.525,101850,20349.89,4.6884473,93850,18751.47,3.5345039,9962775,38917.09,37399,40912,9960207,38907.059,37383,40650,2493629,1244988,9740.7383,4863.2344,9228,10129,4650,5093,2489289,1244827,9723.7852,4862.6055,9299,10204,4622,5060
